,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1025,1026,2011-02-15,1,0,2,10,0,2,1,1,0.24,0.2121,0.27,0.2836,5,47,52
1026,1027,2011-02-15,1,0,2,11,0,2,1,1,0.26,0.2424,0.25,0.2537,11,46,57
1027,1028,2011-02-15,1,0,2,12,0,2,1,1,0.28,0.2727,0.24,0.2537,6,65,71
1028,1029,2011-02-15,1,0,2,13,0,2,1,1,0.32,0.303,0.21,0.2239,14,68,82
1029,1030,2011-02-15,1,0,2,14,0,2,1,1,0.34,0.3182,0.19,0.2239,10,69,79
1030,1031,2011-02-15,1,0,2,15,0,2,1,1,0.34,0.3333,0.19,0.1642,11,74,85
1031,1032,2011-02-15,1,0,2,16,0,2,1,1,0.34,0.3182,0.19,0.2537,21,77,98
1032,1033,2011-02-15,1,0,2,17,0,2,1,1,0.32,0.303,0.22,0.2239,15,191,206
1033,1034,2011-02-15,1,0,2,18,0,2,1,1,0.3,0.303,0.22,0.1343,14,198,212
1034,1035,2011-02-15,1,0,2,19,0,2,1,1,0.28,0.2879,0.26,0.1343,3,142,145
1035,1036,2011-02-15,1,0,2,20,0,2,1,1,0.26,0.2727,0.33,0.1045,3,98,101
1036,1037,2011-02-15,1,0,2,21,0,2,1,1,0.24,0.2879,0.52,0.0,5,61,66
1037,1038,2011-02-15,1,0,2,22,0,2,1,1,0.24,0.2879,0.44,0.0,0,41,41
1038,1039,2011-02-15,1,0,2,23,0,2,1,2,0.22,0.2576,0.44,0.0896,0,20,20
1039,1040,2011-02-16,1,0,2,0,0,3,1,1,0.22,0.2576,0.41,0.0896,0,15,15
1040,1041,2011-02-16,1,0,2,1,0,3,1,1,0.2,0.2273,0.44,0.0896,0,9,9
1041,1042,2011-02-16,1,0,2,3,0,3,1,2,0.2,0.197,0.47,0.194,0,1,1
1042,1043,2011-02-16,1,0,2,4,0,3,1,1,0.2,0.197,0.51,0.194,0,1,1
1043,1044,2011-02-16,1,0,2,5,0,3,1,1,0.2,0.197,0.47,0.194,0,5,5
1044,1045,2011-02-16,1,0,2,6,0,3,1,1,0.2,0.197,0.55,0.2239,1,32,33
1045,1046,2011-02-16,1,0,2,7,0,3,1,2,0.2,0.197,0.55,0.2239,5,103,108
1046,1047,2011-02-16,1,0,2,8,0,3,1,2,0.22,0.2273,0.55,0.1642,6,224,230
1047,1048,2011-02-16,1,0,2,9,0,3,1,1,0.24,0.2121,0.52,0.2836,2,122,124
1048,1049,2011-02-16,1,0,2,10,0,3,1,1,0.26,0.2273,0.41,0.3881,14,55,69
1049,1050,2011-02-16,1,0,2,11,0,3,1,1,0.34,0.303,0.34,0.2985,7,59,66
1050,1051,2011-02-16,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284,14,72,86
1051,1052,2011-02-16,1,0,2,13,0,3,1,1,0.42,0.4242,0.3,0.3582,13,80,93
1052,1053,2011-02-16,1,0,2,14,0,3,1,1,0.46,0.4545,0.28,0.4179,17,65,82
1053,1054,2011-02-16,1,0,2,15,0,3,1,1,0.46,0.4545,0.28,0.4179,35,82,117
1054,1055,2011-02-16,1,0,2,16,0,3,1,1,0.46,0.4545,0.31,0.3881,26,96,122
1055,1056,2011-02-16,1,0,2,17,0,3,1,1,0.46,0.4545,0.28,0.2836,11,244,255
1056,1057,2011-02-16,1,0,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,20,202,222
1057,1058,2011-02-16,1,0,2,19,0,3,1,1,0.34,0.3182,0.53,0.2239,18,143,161
1058,1059,2011-02-16,1,0,2,20,0,3,1,1,0.38,0.3939,0.43,0.194,10,108,118
1059,1060,2011-02-16,1,0,2,21,0,3,1,1,0.36,0.3485,0.46,0.194,5,87,92
1060,1061,2011-02-16,1,0,2,22,0,3,1,1,0.34,0.3333,0.53,0.194,12,61,73
1061,1062,2011-02-16,1,0,2,23,0,3,1,1,0.38,0.3939,0.4,0.2239,2,31,33
1062,1063,2011-02-17,1,0,2,0,0,4,1,1,0.34,0.3333,0.53,0.194,1,16,17
1063,1064,2011-02-17,1,0,2,1,0,4,1,1,0.34,0.3182,0.53,0.2239,0,6,6
1064,1065,2011-02-17,1,0,2,2,0,4,1,2,0.34,0.3182,0.53,0.2239,2,4,6
1065,1066,2011-02-17,1,0,2,3,0,4,1,1,0.34,0.3333,0.53,0.194,3,1,4
1066,1067,2011-02-17,1,0,2,4,0,4,1,1,0.32,0.3182,0.57,0.194,3,1,4
1067,1068,2011-02-17,1,0,2,5,0,4,1,1,0.32,0.3333,0.66,0.0896,1,11,12
1068,1069,2011-02-17,1,0,2,6,0,4,1,1,0.3,0.303,0.7,0.1343,3,44,47
1069,1070,2011-02-17,1,0,2,7,0,4,1,1,0.32,0.3333,0.57,0.1045,7,119,126
1070,1071,2011-02-17,1,0,2,8,0,4,1,1,0.32,0.3333,0.57,0.0896,18,267,285
1071,1072,2011-02-17,1,0,2,9,0,4,1,1,0.36,0.3485,0.57,0.194,16,163,179
1072,1073,2011-02-17,1,0,2,10,0,4,1,1,0.38,0.3939,0.54,0.194,18,70,88
1073,1074,2011-02-17,1,0,2,11,0,4,1,2,0.44,0.4394,0.44,0.2537,19,71,90
1074,1075,2011-02-17,1,0,2,12,0,4,1,1,0.48,0.4697,0.41,0.2239,15,86,101
1075,1076,2011-02-17,1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,15,108,123
1076,1077,2011-02-17,1,0,2,14,0,4,1,1,0.6,0.6212,0.31,0.2239,26,55,81
1077,1078,2011-02-17,1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0.2537,15,91,106
1078,1079,2011-02-17,1,0,2,16,0,4,1,2,0.56,0.5303,0.35,0.2985,29,117,146
1079,1080,2011-02-17,1,0,2,17,0,4,1,2,0.58,0.5455,0.32,0.2985,18,256,274
1080,1081,2011-02-17,1,0,2,18,0,4,1,2,0.54,0.5152,0.42,0.2836,11,211,222
1081,1082,2011-02-17,1,0,2,19,0,4,1,1,0.48,0.4697,0.55,0.3284,14,161,175
1082,1083,2011-02-17,1,0,2,20,0,4,1,1,0.48,0.4697,0.59,0.3284,8,131,139
1083,1084,2011-02-17,1,0,2,21,0,4,1,1,0.52,0.5,0.55,0.3881,5,119,124
1084,1085,2011-02-17,1,0,2,22,0,4,1,1,0.5,0.4848,0.59,0.2836,8,68,76
1085,1086,2011-02-17,1,0,2,23,0,4,1,1,0.46,0.4545,0.67,0.2985,4,40,44
1086,1087,2011-02-18,1,0,2,0,0,5,1,1,0.44,0.4394,0.72,0.2836,12,20,32
1087,1088,2011-02-18,1,0,2,1,0,5,1,1,0.44,0.4394,0.72,0.2239,1,7,8
1088,1089,2011-02-18,1,0,2,2,0,5,1,1,0.44,0.4394,0.72,0.2836,2,5,7
1089,1090,2011-02-18,1,0,2,3,0,5,1,1,0.46,0.4545,0.67,0.2537,2,6,8
1090,1091,2011-02-18,1,0,2,4,0,5,1,1,0.46,0.4545,0.67,0.2537,0,1,1
1091,1092,2011-02-18,1,0,2,5,0,5,1,2,0.46,0.4545,0.67,0.1045,1,6,7
1092,1093,2011-02-18,1,0,2,6,0,5,1,2,0.44,0.4394,0.72,0.1642,2,48,50
1093,1094,2011-02-18,1,0,2,7,0,5,1,2,0.42,0.4242,0.77,0.2239,8,108,116
1094,1095,2011-02-18,1,0,2,8,0,5,1,2,0.42,0.4242,0.77,0.194,26,246,272
1095,1096,2011-02-18,1,0,2,9,0,5,1,2,0.42,0.4242,0.77,0.194,15,154,169
1096,1097,2011-02-18,1,0,2,10,0,5,1,2,0.44,0.4394,0.72,0.2239,17,78,95
1097,1098,2011-02-18,1,0,2,11,0,5,1,1,0.44,0.4394,0.72,0.1642,31,82,113
1098,1099,2011-02-18,1,0,2,12,0,5,1,1,0.5,0.4848,0.59,0.194,59,126,185
1099,1100,2011-02-18,1,0,2,13,0,5,1,1,0.6,0.6212,0.43,0.194,45,131,176
1100,1101,2011-02-18,1,0,2,14,0,5,1,1,0.66,0.6212,0.36,0.2985,73,118,191
1101,1102,2011-02-18,1,0,2,15,0,5,1,1,0.66,0.6212,0.36,0.3284,55,117,172
1102,1103,2011-02-18,1,0,2,16,0,5,1,1,0.66,0.6212,0.36,0.2836,68,164,232
1103,1104,2011-02-18,1,0,2,17,0,5,1,1,0.66,0.6212,0.34,0.3582,52,275,327
1104,1105,2011-02-18,1,0,2,18,0,5,1,1,0.64,0.6212,0.33,0.3284,29,195,224
1105,1106,2011-02-18,1,0,2,19,0,5,1,1,0.62,0.6212,0.29,0.5821,16,146,162
1106,1107,2011-02-18,1,0,2,20,0,5,1,1,0.6,0.6212,0.31,0.194,19,105,124
1107,1108,2011-02-18,1,0,2,21,0,5,1,1,0.58,0.5455,0.21,0.4925,11,61,72
1108,1109,2011-02-18,1,0,2,22,0,5,1,1,0.54,0.5152,0.1,0.2537,19,88,107
1109,1110,2011-02-18,1,0,2,23,0,5,1,1,0.52,0.5,0.08,0.2836,16,61,77
1110,1111,2011-02-19,1,0,2,0,0,6,0,1,0.48,0.4697,0.12,0.4925,6,23,29
1111,1112,2011-02-19,1,0,2,1,0,6,0,1,0.46,0.4545,0.14,0.4179,10,21,31
1112,1113,2011-02-19,1,0,2,2,0,6,0,1,0.44,0.4394,0.13,0.3881,3,14,17
1113,1114,2011-02-19,1,0,2,3,0,6,0,1,0.42,0.4242,0.14,0.2985,0,7,7
1114,1115,2011-02-19,1,0,2,4,0,6,0,1,0.4,0.4091,0.15,0.3284,0,3,3
1115,1116,2011-02-19,1,0,2,5,0,6,0,1,0.4,0.4091,0.15,0.3284,0,3,3
1116,1117,2011-02-19,1,0,2,6,0,6,0,1,0.4,0.4091,0.17,0.4179,3,3,6
1117,1118,2011-02-19,1,0,2,7,0,6,0,1,0.38,0.3939,0.17,0.5224,6,16,22
1118,1119,2011-02-19,1,0,2,8,0,6,0,1,0.38,0.3939,0.17,0.5821,9,36,45
1119,1120,2011-02-19,1,0,2,9,0,6,0,1,0.4,0.4091,0.16,0.6567,18,37,55
1120,1121,2011-02-19,1,0,2,10,0,6,0,1,0.42,0.4242,0.16,0.5821,34,72,106
1121,1122,2011-02-19,1,0,2,11,0,6,0,1,0.44,0.4394,0.16,0.5821,47,76,123
1122,1123,2011-02-19,1,0,2,12,0,6,0,1,0.44,0.4394,0.18,0.4925,38,81,119
1123,1124,2011-02-19,1,0,2,13,0,6,0,1,0.44,0.4394,0.16,0.6119,52,103,155
1124,1125,2011-02-19,1,0,2,14,0,6,0,1,0.46,0.4545,0.15,0.6567,102,94,196
1125,1126,2011-02-19,1,0,2,15,0,6,0,1,0.44,0.4394,0.16,0.7463,84,87,171
1126,1127,2011-02-19,1,0,2,16,0,6,0,1,0.44,0.4394,0.16,0.6418,39,81,120
1127,1128,2011-02-19,1,0,2,17,0,6,0,1,0.42,0.4242,0.19,0.6119,36,91,127
1128,1129,2011-02-19,1,0,2,18,0,6,0,1,0.36,0.3182,0.25,0.4478,21,67,88
1129,1130,2011-02-19,1,0,2,19,0,6,0,1,0.34,0.303,0.29,0.3582,5,54,59
1130,1131,2011-02-19,1,0,2,20,0,6,0,1,0.32,0.2879,0.28,0.5224,9,38,47
1131,1132,2011-02-19,1,0,2,21,0,6,0,1,0.32,0.2727,0.26,0.5522,4,29,33
1132,1133,2011-02-19,1,0,2,22,0,6,0,1,0.3,0.2576,0.28,0.4925,2,42,44
1133,1134,2011-02-19,1,0,2,23,0,6,0,1,0.28,0.2424,0.33,0.4478,4,25,29
1134,1135,2011-02-20,1,0,2,0,0,0,0,1,0.26,0.2121,0.35,0.4478,3,14,17
1135,1136,2011-02-20,1,0,2,1,0,0,0,1,0.24,0.197,0.41,0.4627,5,11,16
1136,1137,2011-02-20,1,0,2,2,0,0,0,1,0.24,0.197,0.41,0.5522,0,17,17
1137,1138,2011-02-20,1,0,2,3,0,0,0,1,0.22,0.1818,0.44,0.5522,9,9,18
1138,1139,2011-02-20,1,0,2,4,0,0,0,1,0.22,0.1818,0.44,0.5522,0,1,1
1139,1140,2011-02-20,1,0,2,6,0,0,0,1,0.2,0.1818,0.47,0.2985,1,1,2
1140,1141,2011-02-20,1,0,2,7,0,0,0,1,0.18,0.1667,0.51,0.2537,0,2,2
1141,1142,2011-02-20,1,0,2,8,0,0,0,1,0.2,0.2273,0.51,0.1045,2,22,24
1142,1143,2011-02-20,1,0,2,9,0,0,0,1,0.22,0.2121,0.47,0.2836,7,48,55
1143,1144,2011-02-20,1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0.194,34,70,104
1144,1145,2011-02-20,1,0,2,11,0,0,0,2,0.3,0.303,0.33,0.1642,72,89,161
1145,1146,2011-02-20,1,0,2,12,0,0,0,1,0.3,0.3182,0.33,0.1045,62,120,182
1146,1147,2011-02-20,1,0,2,13,0,0,0,1,0.34,0.3333,0.29,0.0,76,122,198
1147,1148,2011-02-20,1,0,2,14,0,0,0,1,0.36,0.3485,0.27,0.1642,108,104,212
1148,1149,2011-02-20,1,0,2,15,0,0,0,1,0.36,0.3636,0.27,0.0896,66,102,168
1149,1150,2011-02-20,1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0.0896,59,88,147
1150,1151,2011-02-20,1,0,2,17,0,0,0,1,0.34,0.3485,0.33,0.1642,60,86,146
1151,1152,2011-02-20,1,0,2,18,0,0,0,2,0.34,0.3333,0.36,0.1343,30,71,101
1152,1153,2011-02-20,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0.1343,3,39,42
1153,1154,2011-02-20,1,0,2,20,0,0,0,2,0.34,0.3636,0.42,0.0,12,30,42
1154,1155,2011-02-20,1,0,2,21,0,0,0,2,0.32,0.3485,0.53,0.0,17,39,56
1155,1156,2011-02-20,1,0,2,22,0,0,0,2,0.32,0.303,0.57,0.2239,4,43,47
1156,1157,2011-02-20,1,0,2,23,0,0,0,2,0.3,0.303,0.61,0.1642,9,45,54
1157,1158,2011-02-21,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7,30,37
1158,1159,2011-02-21,1,0,2,1,1,1,0,2,0.34,0.303,0.42,0.3284,2,11,13
1159,1160,2011-02-21,1,0,2,2,1,1,0,2,0.34,0.303,0.42,0.3284,1,3,4
1160,1161,2011-02-21,1,0,2,3,1,1,0,2,0.34,0.303,0.42,0.2985,2,3,5
1161,1162,2011-02-21,1,0,2,4,1,1,0,1,0.32,0.3182,0.45,0.1642,1,0,1
1162,1163,2011-02-21,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0.0,1,2,3
1163,1164,2011-02-21,1,0,2,6,1,1,0,2,0.42,0.4242,0.26,0.2985,2,6,8
1164,1165,2011-02-21,1,0,2,7,1,1,0,2,0.42,0.4242,0.26,0.2836,3,16,19
1165,1166,2011-02-21,1,0,2,8,1,1,0,2,0.32,0.303,0.57,0.2985,7,56,63
1166,1167,2011-02-21,1,0,2,9,1,1,0,2,0.32,0.303,0.57,0.2836,11,46,57
1167,1168,2011-02-21,1,0,2,10,1,1,0,2,0.32,0.303,0.57,0.2537,29,52,81
1168,1169,2011-02-21,1,0,2,11,1,1,0,2,0.32,0.3333,0.57,0.1045,20,70,90
1169,1170,2011-02-21,1,0,2,12,1,1,0,2,0.32,0.3182,0.66,0.194,26,67,93
1170,1171,2011-02-21,1,0,2,13,1,1,0,3,0.3,0.2727,0.81,0.3284,28,75,103
1171,1172,2011-02-21,1,0,2,14,1,1,0,2,0.32,0.303,0.76,0.2537,15,101,116
1172,1173,2011-02-21,1,0,2,15,1,1,0,2,0.3,0.2727,0.7,0.4478,11,76,87
1173,1174,2011-02-21,1,0,2,16,1,1,0,3,0.28,0.2424,0.75,0.4179,8,48,56
1174,1175,2011-02-21,1,0,2,17,1,1,0,2,0.28,0.2576,0.75,0.3881,18,62,80
1175,1176,2011-02-21,1,0,2,18,1,1,0,2,0.24,0.2121,0.87,0.3582,2,64,66
1176,1177,2011-02-21,1,0,2,19,1,1,0,2,0.24,0.2121,0.87,0.3582,0,49,49
1177,1178,2011-02-21,1,0,2,20,1,1,0,3,0.24,0.2121,0.81,0.3881,0,29,29
1178,1179,2011-02-21,1,0,2,21,1,1,0,3,0.22,0.197,0.75,0.4478,1,33,34
1179,1180,2011-02-21,1,0,2,22,1,1,0,3,0.2,0.1667,0.75,0.4179,0,11,11
1180,1181,2011-02-21,1,0,2,23,1,1,0,3,0.2,0.1667,0.75,0.4179,0,2,2
1181,1182,2011-02-22,1,0,2,6,0,2,1,2,0.12,0.1212,0.8,0.2836,0,7,7
1182,1183,2011-02-22,1,0,2,7,0,2,1,2,0.12,0.1212,0.8,0.2836,0,40,40
1183,1184,2011-02-22,1,0,2,8,0,2,1,2,0.12,0.1212,0.8,0.2537,7,107,114
1184,1185,2011-02-22,1,0,2,9,0,2,1,2,0.14,0.1212,0.74,0.2537,5,101,106
1185,1186,2011-02-22,1,0,2,10,0,2,1,1,0.16,0.1818,0.69,0.0,0,44,44
1186,1187,2011-02-22,1,0,2,11,0,2,1,1,0.16,0.2273,0.64,0.0,7,43,50
1187,1188,2011-02-22,1,0,2,12,0,2,1,1,0.2,0.2273,0.59,0.1045,7,48,55
1188,1189,2011-02-22,1,0,2,13,0,2,1,1,0.22,0.2273,0.55,0.1642,3,52,55
1189,1190,2011-02-22,1,0,2,14,0,2,1,1,0.22,0.2273,0.55,0.194,9,49,58
1190,1191,2011-02-22,1,0,2,15,0,2,1,1,0.24,0.2273,0.48,0.194,2,67,69
1191,1192,2011-02-22,1,0,2,16,0,2,1,1,0.22,0.2273,0.51,0.1642,7,79,86
1192,1193,2011-02-22,1,0,2,17,0,2,1,1,0.22,0.2121,0.51,0.2239,8,188,196
1193,1194,2011-02-22,1,0,2,18,0,2,1,1,0.22,0.2273,0.47,0.1343,6,161,167
1194,1195,2011-02-22,1,0,2,19,0,2,1,1,0.2,0.1818,0.47,0.2836,4,114,118
1195,1196,2011-02-22,1,0,2,20,0,2,1,1,0.2,0.197,0.47,0.2239,3,102,105
1196,1197,2011-02-22,1,0,2,21,0,2,1,1,0.2,0.197,0.47,0.2537,2,80,82
1197,1198,2011-02-22,1,0,2,22,0,2,1,1,0.16,0.1515,0.43,0.2537,1,76,77
1198,1199,2011-02-22,1,0,2,23,0,2,1,1,0.16,0.1515,0.43,0.2537,3,18,21
1199,1200,2011-02-23,1,0,2,0,0,3,1,1,0.14,0.1364,0.5,0.194,0,6,6
1200,1201,2011-02-23,1,0,2,1,0,3,1,1,0.14,0.1515,0.46,0.1642,0,4,4
1201,1202,2011-02-23,1,0,2,2,0,3,1,1,0.12,0.1515,0.5,0.1343,0,1,1
1202,1203,2011-02-23,1,0,2,3,0,3,1,1,0.12,0.1364,0.5,0.1642,0,2,2
1203,1204,2011-02-23,1,0,2,5,0,3,1,1,0.12,0.1515,0.5,0.1045,0,8,8
1204,1205,2011-02-23,1,0,2,6,0,3,1,1,0.12,0.1515,0.5,0.1045,0,36,36
1205,1206,2011-02-23,1,0,2,7,0,3,1,1,0.12,0.1515,0.54,0.1343,2,94,96
1206,1207,2011-02-23,1,0,2,8,0,3,1,1,0.14,0.1515,0.54,0.1642,8,227,235
1207,1208,2011-02-23,1,0,2,9,0,3,1,1,0.18,0.2121,0.51,0.0896,9,130,139
1208,1209,2011-02-23,1,0,2,10,0,3,1,1,0.2,0.2576,0.4,0.0,4,47,51
1209,1210,2011-02-23,1,0,2,11,0,3,1,1,0.24,0.2576,0.41,0.1045,16,53,69
1210,1211,2011-02-23,1,0,2,12,0,3,1,1,0.26,0.2879,0.35,0.0896,11,56,67
1211,1212,2011-02-23,1,0,2,13,0,3,1,1,0.3,0.3182,0.28,0.0896,9,78,87
1212,1213,2011-02-23,1,0,2,14,0,3,1,1,0.32,0.3333,0.29,0.1045,17,61,78
1213,1214,2011-02-23,1,0,2,15,0,3,1,1,0.34,0.3485,0.25,0.0896,18,54,72
1214,1215,2011-02-23,1,0,2,16,0,3,1,1,0.34,0.3636,0.25,0.0,15,79,94
1215,1216,2011-02-23,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,15,207,222
1216,1217,2011-02-23,1,0,2,18,0,3,1,1,0.32,0.3333,0.26,0.0896,3,206,209
1217,1218,2011-02-23,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0.0,6,135,141
1218,1219,2011-02-23,1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0.1642,2,107,109
1219,1220,2011-02-23,1,0,2,21,0,3,1,1,0.24,0.2879,0.48,0.0,2,89,91
1220,1221,2011-02-23,1,0,2,22,0,3,1,1,0.24,0.2879,0.48,0.0,1,60,61
1221,1222,2011-02-23,1,0,2,23,0,3,1,1,0.22,0.2576,0.55,0.0896,1,38,39
1222,1223,2011-02-24,1,0,2,0,0,4,1,1,0.22,0.2576,0.55,0.0896,0,11,11
1223,1224,2011-02-24,1,0,2,1,0,4,1,1,0.22,0.2576,0.6,0.0896,0,7,7
1224,1225,2011-02-24,1,0,2,2,0,4,1,1,0.2,0.2273,0.64,0.0896,0,4,4
1225,1226,2011-02-24,1,0,2,3,0,4,1,1,0.2,0.2121,0.64,0.1343,0,2,2
1226,1227,2011-02-24,1,0,2,5,0,4,1,1,0.2,0.2121,0.69,0.1343,1,3,4
1227,1228,2011-02-24,1,0,2,6,0,4,1,1,0.2,0.197,0.69,0.194,0,58,58
1228,1229,2011-02-24,1,0,2,7,0,4,1,1,0.2,0.197,0.72,0.194,0,104,104
1229,1230,2011-02-24,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0.2239,8,244,252
1230,1231,2011-02-24,1,0,2,9,0,4,1,2,0.24,0.2121,0.75,0.2985,4,133,137
1231,1232,2011-02-24,1,0,2,10,0,4,1,2,0.26,0.2424,0.7,0.2836,8,49,57
1232,1233,2011-02-24,1,0,2,11,0,4,1,2,0.32,0.2879,0.57,0.3881,8,71,79
1233,1234,2011-02-24,1,0,2,12,0,4,1,2,0.36,0.3333,0.53,0.3582,10,85,95
1234,1235,2011-02-24,1,0,2,13,0,4,1,2,0.38,0.3939,0.54,0.2985,16,72,88
1235,1236,2011-02-24,1,0,2,14,0,4,1,2,0.4,0.4091,0.5,0.2985,2,67,69
1236,1237,2011-02-24,1,0,2,15,0,4,1,3,0.4,0.4091,0.54,0.3881,5,58,63
1237,1238,2011-02-24,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,4,67,71
1238,1239,2011-02-24,1,0,2,17,0,4,1,3,0.36,0.3485,0.66,0.194,9,168,177
1239,1240,2011-02-24,1,0,2,18,0,4,1,2,0.34,0.303,0.87,0.3284,5,132,137
1240,1241,2011-02-24,1,0,2,19,0,4,1,3,0.34,0.303,0.93,0.2985,3,112,115
1241,1242,2011-02-24,1,0,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,2,87,89
1242,1243,2011-02-24,1,0,2,21,0,4,1,2,0.34,0.303,0.87,0.3284,7,76,83
1243,1244,2011-02-24,1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,5,50,55
1244,1245,2011-02-24,1,0,2,23,0,4,1,2,0.32,0.303,0.93,0.2239,3,47,50
1245,1246,2011-02-25,1,0,2,0,0,5,1,3,0.32,0.3485,0.93,0.0,1,8,9
1246,1247,2011-02-25,1,0,2,1,0,5,1,2,0.32,0.3485,1.0,0.0,1,9,10
1247,1248,2011-02-25,1,0,2,2,0,5,1,2,0.32,0.3485,1.0,0.0,0,3,3
1248,1249,2011-02-25,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,1,1,2
1249,1250,2011-02-25,1,0,2,5,0,5,1,2,0.32,0.3333,0.93,0.1045,1,5,6
1250,1251,2011-02-25,1,0,2,6,0,5,1,3,0.34,0.3485,0.93,0.0896,0,11,11
1251,1252,2011-02-25,1,0,2,7,0,5,1,3,0.34,0.3333,1.0,0.1343,1,34,35
1252,1253,2011-02-25,1,0,2,8,0,5,1,3,0.36,0.3485,0.93,0.1343,3,70,73
1253,1254,2011-02-25,1,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,3,111,114
1254,1255,2011-02-25,1,0,2,10,0,5,1,3,0.42,0.4242,0.94,0.3284,7,42,49
1255,1256,2011-02-25,1,0,2,11,0,5,1,1,0.52,0.5,0.77,0.4478,9,50,59
1256,1257,2011-02-25,1,0,2,12,0,5,1,3,0.54,0.5152,0.6,0.4627,20,95,115
1257,1258,2011-02-25,1,0,2,13,0,5,1,3,0.54,0.5152,0.6,0.4627,6,77,83
1258,1259,2011-02-25,1,0,2,14,0,5,1,3,0.56,0.5303,0.56,0.6119,14,71,85
1259,1260,2011-02-25,1,0,2,15,0,5,1,1,0.46,0.4545,0.41,0.806,5,50,55
1260,1261,2011-02-25,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,11,91,102
1261,1262,2011-02-25,1,0,2,17,0,5,1,1,0.32,0.2727,0.49,0.7463,8,181,189
1262,1263,2011-02-25,1,0,2,18,0,5,1,1,0.32,0.2879,0.49,0.4925,7,150,157
1263,1264,2011-02-25,1,0,2,19,0,5,1,1,0.3,0.2727,0.52,0.4478,4,86,90
1264,1265,2011-02-25,1,0,2,20,0,5,1,1,0.3,0.2576,0.49,0.6119,2,60,62
1265,1266,2011-02-25,1,0,2,21,0,5,1,1,0.28,0.2576,0.48,0.3881,7,56,63
1266,1267,2011-02-25,1,0,2,22,0,5,1,1,0.26,0.2121,0.48,0.4478,7,43,50
1267,1268,2011-02-25,1,0,2,23,0,5,1,1,0.26,0.2273,0.48,0.3284,2,37,39
1268,1269,2011-02-26,1,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.194,3,25,28
1269,1270,2011-02-26,1,0,2,1,0,6,0,1,0.24,0.2121,0.52,0.2985,2,25,27
1270,1271,2011-02-26,1,0,2,2,0,6,0,1,0.22,0.197,0.6,0.3582,3,9,12
1271,1272,2011-02-26,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7,8
1272,1273,2011-02-26,1,0,2,4,0,6,0,2,0.22,0.2576,0.6,0.0896,1,1,2
1273,1274,2011-02-26,1,0,2,5,0,6,0,2,0.22,0.2424,0.64,0.1045,1,9,10
1274,1275,2011-02-26,1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0.0,1,6,7
1275,1276,2011-02-26,1,0,2,7,0,6,0,1,0.22,0.2576,0.6,0.0896,1,21,22
1276,1277,2011-02-26,1,0,2,8,0,6,0,2,0.24,0.2879,0.6,0.0,2,55,57
1277,1278,2011-02-26,1,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642,9,65,74
1278,1279,2011-02-26,1,0,2,10,0,6,0,2,0.3,0.303,0.49,0.1343,14,71,85
1279,1280,2011-02-26,1,0,2,11,0,6,0,1,0.3,0.3333,0.45,0.0,26,100,126
1280,1281,2011-02-26,1,0,2,12,0,6,0,2,0.32,0.3182,0.45,0.1642,45,115,160
1281,1282,2011-02-26,1,0,2,13,0,6,0,2,0.34,0.3182,0.42,0.2537,38,136,174
1282,1283,2011-02-26,1,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,57,154,211
1283,1284,2011-02-26,1,0,2,15,0,6,0,2,0.36,0.3333,0.4,0.2836,40,125,165
1284,1285,2011-02-26,1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130,171
1285,1286,2011-02-26,1,0,2,17,0,6,0,1,0.36,0.3485,0.43,0.2239,53,130,183
1286,1287,2011-02-26,1,0,2,18,0,6,0,1,0.34,0.3333,0.46,0.194,26,111,137
1287,1288,2011-02-26,1,0,2,19,0,6,0,1,0.32,0.303,0.49,0.2537,30,64,94
1288,1289,2011-02-26,1,0,2,20,0,6,0,1,0.3,0.303,0.56,0.1642,8,60,68
