,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
10259,10260,2012-03-08,1,1,3,13,0,4,1,2,0.6,0.6212,0.49,0.6418,35,198,233
10260,10261,2012-03-08,1,1,3,14,0,4,1,2,0.62,0.6212,0.43,0.6418,48,155,203
10261,10262,2012-03-08,1,1,3,15,0,4,1,1,0.64,0.6212,0.38,0.6866,24,161,185
10262,10263,2012-03-08,1,1,3,16,0,4,1,2,0.62,0.6212,0.41,0.6418,37,305,342
10263,10264,2012-03-08,1,1,3,17,0,4,1,1,0.62,0.6212,0.38,0.6567,52,545,597
10264,10265,2012-03-08,1,1,3,18,0,4,1,2,0.62,0.6212,0.38,0.5522,45,545,590
10265,10266,2012-03-08,1,1,3,19,0,4,1,2,0.6,0.6212,0.4,0.4478,21,395,416
10266,10267,2012-03-08,1,1,3,20,0,4,1,2,0.6,0.6212,0.43,0.3881,20,282,302
10267,10268,2012-03-08,1,1,3,21,0,4,1,1,0.6,0.6212,0.43,0.3881,27,206,233
10268,10269,2012-03-08,1,1,3,22,0,4,1,1,0.56,0.5303,0.49,0.3284,12,141,153
10269,10270,2012-03-08,1,1,3,23,0,4,1,2,0.56,0.5303,0.49,0.4478,6,88,94
10270,10271,2012-03-09,1,1,3,0,0,5,1,2,0.58,0.5455,0.49,0.4627,3,51,54
10271,10272,2012-03-09,1,1,3,1,0,5,1,3,0.56,0.5303,0.52,0.4925,4,22,26
10272,10273,2012-03-09,1,1,3,2,0,5,1,3,0.48,0.4697,0.77,0.4179,2,9,11
10273,10274,2012-03-09,1,1,3,3,0,5,1,1,0.46,0.4545,0.77,0.5224,0,7,7
10274,10275,2012-03-09,1,1,3,4,0,5,1,3,0.4,0.4091,0.66,0.2836,0,1,1
10275,10276,2012-03-09,1,1,3,5,0,5,1,3,0.4,0.4091,0.66,0.2836,2,27,29
10276,10277,2012-03-09,1,1,3,6,0,5,1,2,0.4,0.4091,0.5,0.3582,2,83,85
10277,10278,2012-03-09,1,1,3,7,0,5,1,2,0.38,0.3939,0.4,0.2985,6,262,268
10278,10279,2012-03-09,1,1,3,8,0,5,1,2,0.34,0.2879,0.42,0.5224,17,484,501
10279,10280,2012-03-09,1,1,3,9,0,5,1,2,0.34,0.2879,0.42,0.5224,17,267,284
10280,10281,2012-03-09,1,1,3,10,0,5,1,2,0.34,0.2879,0.36,0.4925,14,145,159
10281,10282,2012-03-09,1,1,3,11,0,5,1,2,0.36,0.3333,0.34,0.3582,17,170,187
10282,10283,2012-03-09,1,1,3,12,0,5,1,1,0.36,0.3333,0.34,0.4179,27,174,201
10283,10284,2012-03-09,1,1,3,13,0,5,1,2,0.38,0.3939,0.29,0.3881,49,175,224
10284,10285,2012-03-09,1,1,3,14,0,5,1,1,0.42,0.4242,0.28,0.4627,49,129,178
10285,10286,2012-03-09,1,1,3,15,0,5,1,1,0.46,0.4545,0.24,0.2537,50,188,238
10286,10287,2012-03-09,1,1,3,16,0,5,1,1,0.48,0.4697,0.23,0.4179,51,292,343
10287,10288,2012-03-09,1,1,3,17,0,5,1,1,0.46,0.4545,0.24,0.3881,68,498,566
10288,10289,2012-03-09,1,1,3,18,0,5,1,1,0.44,0.4394,0.26,0.5224,30,440,470
10289,10290,2012-03-09,1,1,3,19,0,5,1,1,0.42,0.4242,0.28,0.6119,12,232,244
10290,10291,2012-03-09,1,1,3,20,0,5,1,1,0.38,0.3939,0.32,0.3582,3,156,159
10291,10292,2012-03-09,1,1,3,21,0,5,1,1,0.36,0.3333,0.34,0.3284,8,133,141
10292,10293,2012-03-09,1,1,3,22,0,5,1,1,0.34,0.2879,0.31,0.4925,7,100,107
10293,10294,2012-03-09,1,1,3,23,0,5,1,1,0.32,0.303,0.33,0.2985,9,77,86
10294,10295,2012-03-10,1,1,3,0,0,6,0,1,0.3,0.2727,0.36,0.3582,9,68,77
10295,10296,2012-03-10,1,1,3,1,0,6,0,1,0.3,0.2879,0.36,0.2537,1,50,51
10296,10297,2012-03-10,1,1,3,2,0,6,0,1,0.26,0.2424,0.41,0.2537,12,30,42
10297,10298,2012-03-10,1,1,3,3,0,6,0,1,0.26,0.2273,0.41,0.2985,0,16,16
10298,10299,2012-03-10,1,1,3,4,0,6,0,1,0.24,0.2121,0.41,0.3582,1,3,4
10299,10300,2012-03-10,1,1,3,5,0,6,0,1,0.22,0.2121,0.42,0.2836,3,7,10
10300,10301,2012-03-10,1,1,3,6,0,6,0,1,0.22,0.2121,0.44,0.2836,1,11,12
10301,10302,2012-03-10,1,1,3,7,0,6,0,1,0.22,0.2121,0.44,0.2537,4,36,40
10302,10303,2012-03-10,1,1,3,8,0,6,0,1,0.22,0.2121,0.44,0.2985,15,96,111
10303,10304,2012-03-10,1,1,3,9,0,6,0,1,0.24,0.2121,0.41,0.3284,21,127,148
10304,10305,2012-03-10,1,1,3,10,0,6,0,1,0.26,0.2273,0.35,0.4179,47,176,223
10305,10306,2012-03-10,1,1,3,11,0,6,0,1,0.3,0.2727,0.33,0.3284,56,218,274
10306,10307,2012-03-10,1,1,3,12,0,6,0,1,0.3,0.2727,0.33,0.3284,88,241,329
10307,10308,2012-03-10,1,1,3,13,0,6,0,1,0.32,0.303,0.29,0.2836,89,268,357
10308,10309,2012-03-10,1,1,3,14,0,6,0,1,0.34,0.3182,0.27,0.2836,117,262,379
10309,10310,2012-03-10,1,1,3,15,0,6,0,1,0.34,0.3636,0.25,0.0,132,274,406
10310,10311,2012-03-10,1,1,3,16,0,6,0,1,0.36,0.3636,0.23,0.0,115,275,390
10311,10312,2012-03-10,1,1,3,17,0,6,0,1,0.36,0.3788,0.23,0.0,104,250,354
10312,10313,2012-03-10,1,1,3,18,0,6,0,1,0.36,0.3636,0.21,0.0896,67,230,297
10313,10314,2012-03-10,1,1,3,19,0,6,0,1,0.34,0.3636,0.25,0.0,25,159,184
10314,10315,2012-03-10,1,1,3,20,0,6,0,1,0.32,0.3333,0.33,0.1343,20,101,121
10315,10316,2012-03-10,1,1,3,21,0,6,0,1,0.3,0.2879,0.39,0.2239,16,94,110
10316,10317,2012-03-10,1,1,3,22,0,6,0,1,0.26,0.2576,0.44,0.1642,19,81,100
10317,10318,2012-03-10,1,1,3,23,0,6,0,1,0.26,0.2576,0.41,0.194,6,77,83
10318,10319,2012-03-11,1,1,3,0,0,0,0,1,0.26,0.2879,0.44,0.0896,7,62,69
10319,10320,2012-03-11,1,1,3,1,0,0,0,1,0.24,0.2424,0.52,0.1642,4,57,61
10320,10321,2012-03-11,1,1,3,3,0,0,0,1,0.24,0.2424,0.6,0.1343,15,51,66
10321,10322,2012-03-11,1,1,3,4,0,0,0,1,0.24,0.2424,0.6,0.1343,7,15,22
10322,10323,2012-03-11,1,1,3,5,0,0,0,1,0.24,0.2424,0.6,0.1642,2,5,7
10323,10324,2012-03-11,1,1,3,6,0,0,0,1,0.24,0.2424,0.7,0.1642,2,8,10
10324,10325,2012-03-11,1,1,3,7,0,0,0,1,0.22,0.2273,0.69,0.1343,2,15,17
10325,10326,2012-03-11,1,1,3,8,0,0,0,1,0.22,0.2273,0.69,0.1343,4,68,72
10326,10327,2012-03-11,1,1,3,9,0,0,0,1,0.26,0.2576,0.6,0.2239,20,70,90
10327,10328,2012-03-11,1,1,3,10,0,0,0,1,0.32,0.303,0.49,0.2836,71,147,218
10328,10329,2012-03-11,1,1,3,11,0,0,0,1,0.36,0.3333,0.43,0.2836,90,209,299
10329,10330,2012-03-11,1,1,3,12,0,0,0,1,0.4,0.4091,0.37,0.2985,146,264,410
10330,10331,2012-03-11,1,1,3,13,0,0,0,1,0.42,0.4242,0.41,0.2985,176,288,464
10331,10332,2012-03-11,1,1,3,14,0,0,0,1,0.46,0.4545,0.31,0.2836,212,289,501
10332,10333,2012-03-11,1,1,3,15,0,0,0,1,0.5,0.4848,0.29,0.2985,201,286,487
10333,10334,2012-03-11,1,1,3,16,0,0,0,1,0.5,0.4848,0.31,0.3582,208,301,509
10334,10335,2012-03-11,1,1,3,17,0,0,0,1,0.52,0.5,0.27,0.2985,199,299,498
10335,10336,2012-03-11,1,1,3,18,0,0,0,1,0.52,0.5,0.29,0.2836,133,256,389
10336,10337,2012-03-11,1,1,3,19,0,0,0,1,0.5,0.4848,0.31,0.2836,55,203,258
10337,10338,2012-03-11,1,1,3,20,0,0,0,1,0.44,0.4394,0.47,0.2239,42,129,171
10338,10339,2012-03-11,1,1,3,21,0,0,0,1,0.42,0.4242,0.54,0.2239,37,110,147
10339,10340,2012-03-11,1,1,3,22,0,0,0,1,0.4,0.4091,0.54,0.194,13,81,94
10340,10341,2012-03-11,1,1,3,23,0,0,0,1,0.4,0.4091,0.5,0.1642,12,40,52
10341,10342,2012-03-12,1,1,3,0,0,1,1,1,0.38,0.3939,0.54,0.194,4,20,24
10342,10343,2012-03-12,1,1,3,1,0,1,1,1,0.38,0.3939,0.5,0.1343,1,9,10
10343,10344,2012-03-12,1,1,3,2,0,1,1,1,0.38,0.3939,0.54,0.1045,4,5,9
10344,10345,2012-03-12,1,1,3,3,0,1,1,1,0.36,0.3485,0.5,0.1343,0,2,2
10345,10346,2012-03-12,1,1,3,4,0,1,1,1,0.34,0.3333,0.61,0.194,0,3,3
10346,10347,2012-03-12,1,1,3,5,0,1,1,1,0.34,0.3333,0.61,0.194,1,15,16
10347,10348,2012-03-12,1,1,3,6,0,1,1,1,0.34,0.3485,0.57,0.1045,2,86,88
10348,10349,2012-03-12,1,1,3,7,0,1,1,1,0.34,0.3485,0.53,0.1045,9,259,268
10349,10350,2012-03-12,1,1,3,8,0,1,1,1,0.34,0.3333,0.61,0.1343,17,547,564
10350,10351,2012-03-12,1,1,3,9,0,1,1,1,0.38,0.3939,0.54,0.1642,21,260,281
10351,10352,2012-03-12,1,1,3,10,0,1,1,1,0.4,0.4091,0.5,0.2239,39,98,137
10352,10353,2012-03-12,1,1,3,11,0,1,1,1,0.44,0.4394,0.44,0.2239,39,111,150
10353,10354,2012-03-12,1,1,3,12,0,1,1,1,0.48,0.4697,0.39,0.2239,59,162,221
10354,10355,2012-03-12,1,1,3,13,0,1,1,2,0.54,0.5152,0.32,0.2537,74,176,250
10355,10356,2012-03-12,1,1,3,14,0,1,1,2,0.58,0.5455,0.32,0.2836,76,145,221
10356,10357,2012-03-12,1,1,3,15,0,1,1,1,0.56,0.5303,0.4,0.1343,74,159,233
10357,10358,2012-03-12,1,1,3,16,0,1,1,1,0.62,0.6212,0.35,0.4478,77,255,332
10358,10359,2012-03-12,1,1,3,17,0,1,1,2,0.62,0.6212,0.38,0.4179,87,557,644
10359,10360,2012-03-12,1,1,3,18,0,1,1,2,0.6,0.6212,0.43,0.194,89,623,712
10360,10361,2012-03-12,1,1,3,19,0,1,1,2,0.56,0.5303,0.49,0.2239,67,379,446
10361,10362,2012-03-12,1,1,3,20,0,1,1,2,0.56,0.5303,0.49,0.2239,49,237,286
10362,10363,2012-03-12,1,1,3,21,0,1,1,2,0.54,0.5152,0.56,0.2239,22,183,205
10363,10364,2012-03-12,1,1,3,22,0,1,1,2,0.56,0.5303,0.56,0.2239,17,116,133
10364,10365,2012-03-12,1,1,3,23,0,1,1,1,0.56,0.5303,0.56,0.2239,10,53,63
10365,10366,2012-03-13,1,1,3,0,0,2,1,2,0.56,0.5303,0.52,0.194,5,21,26
10366,10367,2012-03-13,1,1,3,1,0,2,1,2,0.52,0.5,0.59,0.2239,2,14,16
10367,10368,2012-03-13,1,1,3,2,0,2,1,3,0.52,0.5,0.72,0.2985,0,1,1
10368,10369,2012-03-13,1,1,3,3,0,2,1,3,0.52,0.5,0.72,0.2985,0,2,2
10369,10370,2012-03-13,1,1,3,4,0,2,1,2,0.46,0.4545,0.82,0.194,0,1,1
10370,10371,2012-03-13,1,1,3,5,0,2,1,2,0.46,0.4545,0.82,0.194,0,24,24
10371,10372,2012-03-13,1,1,3,6,0,2,1,3,0.46,0.4545,0.82,0.194,5,108,113
10372,10373,2012-03-13,1,1,3,7,0,2,1,2,0.46,0.4545,0.82,0.2836,16,292,308
10373,10374,2012-03-13,1,1,3,8,0,2,1,1,0.46,0.4545,0.82,0.2836,22,571,593
10374,10375,2012-03-13,1,1,3,9,0,2,1,1,0.48,0.4697,0.82,0.2836,18,324,342
10375,10376,2012-03-13,1,1,3,10,0,2,1,1,0.52,0.5,0.77,0.2239,28,115,143
10376,10377,2012-03-13,1,1,3,11,0,2,1,1,0.54,0.5152,0.73,0.2836,64,155,219
10377,10378,2012-03-13,1,1,3,12,0,2,1,1,0.6,0.6061,0.6,0.2836,47,197,244
10378,10379,2012-03-13,1,1,3,13,0,2,1,1,0.6,0.6061,0.6,0.3881,53,180,233
10379,10380,2012-03-13,1,1,3,14,0,2,1,1,0.64,0.6212,0.53,0.3284,52,160,212
10380,10381,2012-03-13,1,1,3,15,0,2,1,1,0.7,0.6364,0.39,0.2239,68,196,264
10381,10382,2012-03-13,1,1,3,16,0,2,1,1,0.72,0.6515,0.34,0.3881,53,312,365
10382,10383,2012-03-13,1,1,3,17,0,2,1,1,0.7,0.6364,0.37,0.1045,62,614,676
10383,10384,2012-03-13,1,1,3,18,0,2,1,1,0.7,0.6364,0.34,0.2985,96,638,734
10384,10385,2012-03-13,1,1,3,19,0,2,1,1,0.64,0.6212,0.47,0.2239,50,429,479
10385,10386,2012-03-13,1,1,3,20,0,2,1,1,0.6,0.6212,0.49,0.1642,45,306,351
10386,10387,2012-03-13,1,1,3,21,0,2,1,1,0.58,0.5455,0.56,0.1045,44,200,244
10387,10388,2012-03-13,1,1,3,22,0,2,1,1,0.56,0.5303,0.6,0.0896,24,146,170
10388,10389,2012-03-13,1,1,3,23,0,2,1,1,0.56,0.5303,0.56,0.1343,8,79,87
10389,10390,2012-03-14,1,1,3,0,0,3,1,1,0.54,0.5152,0.6,0.1045,5,34,39
10390,10391,2012-03-14,1,1,3,1,0,3,1,1,0.52,0.5,0.63,0.0896,2,25,27
10391,10392,2012-03-14,1,1,3,2,0,3,1,1,0.5,0.4848,0.68,0.194,0,2,2
10392,10393,2012-03-14,1,1,3,3,0,3,1,1,0.48,0.4697,0.72,0.194,1,3,4
10393,10394,2012-03-14,1,1,3,4,0,3,1,1,0.48,0.4697,0.67,0.0896,1,4,5
10394,10395,2012-03-14,1,1,3,5,0,3,1,1,0.44,0.4394,0.82,0.1343,2,25,27
10395,10396,2012-03-14,1,1,3,6,0,3,1,1,0.44,0.4394,0.82,0.0896,1,120,121
10396,10397,2012-03-14,1,1,3,7,0,3,1,1,0.44,0.4394,0.82,0.1045,20,348,368
10397,10398,2012-03-14,1,1,3,8,0,3,1,1,0.44,0.4394,0.82,0.0,34,628,662
10398,10399,2012-03-14,1,1,3,9,0,3,1,1,0.52,0.5,0.68,0.0,26,325,351
10399,10400,2012-03-14,1,1,3,10,0,3,1,1,0.56,0.5303,0.56,0.1045,38,150,188
10400,10401,2012-03-14,1,1,3,11,0,3,1,2,0.62,0.6212,0.41,0.1642,65,155,220
10401,10402,2012-03-14,1,1,3,12,0,3,1,2,0.64,0.6212,0.29,0.0,55,212,267
10402,10403,2012-03-14,1,1,3,13,0,3,1,1,0.66,0.6212,0.27,0.2239,57,197,254
10403,10404,2012-03-14,1,1,3,14,0,3,1,1,0.7,0.6364,0.23,0.3284,61,163,224
10404,10405,2012-03-14,1,1,3,15,0,3,1,1,0.7,0.6364,0.24,0.0,86,197,283
10405,10406,2012-03-14,1,1,3,16,0,3,1,1,0.72,0.6364,0.25,0.194,78,278,356
10406,10407,2012-03-14,1,1,3,17,0,3,1,1,0.7,0.6364,0.28,0.0896,140,642,782
10407,10408,2012-03-14,1,1,3,18,0,3,1,1,0.7,0.6364,0.32,0.0,102,647,749
10408,10409,2012-03-14,1,1,3,19,0,3,1,1,0.64,0.6212,0.33,0.1642,70,402,472
10409,10410,2012-03-14,1,1,3,20,0,3,1,1,0.62,0.6212,0.35,0.1045,44,286,330
10410,10411,2012-03-14,1,1,3,21,0,3,1,1,0.6,0.6212,0.4,0.0896,47,241,288
10411,10412,2012-03-14,1,1,3,22,0,3,1,1,0.52,0.5,0.55,0.1343,43,159,202
10412,10413,2012-03-14,1,1,3,23,0,3,1,1,0.56,0.5303,0.43,0.1642,19,72,91
10413,10414,2012-03-15,1,1,3,0,0,4,1,1,0.54,0.5152,0.49,0.1343,14,46,60
10414,10415,2012-03-15,1,1,3,1,0,4,1,1,0.5,0.4848,0.59,0.1045,15,8,23
10415,10416,2012-03-15,1,1,3,2,0,4,1,1,0.5,0.4848,0.59,0.0,14,5,19
10416,10417,2012-03-15,1,1,3,3,0,4,1,1,0.5,0.4848,0.63,0.0,0,7,7
10417,10418,2012-03-15,1,1,3,4,0,4,1,1,0.44,0.4394,0.77,0.1045,11,3,14
10418,10419,2012-03-15,1,1,3,5,0,4,1,1,0.46,0.4545,0.67,0.0,2,24,26
10419,10420,2012-03-15,1,1,3,6,0,4,1,1,0.44,0.4394,0.72,0.0896,4,113,117
10420,10421,2012-03-15,1,1,3,7,0,4,1,1,0.44,0.4394,0.72,0.0896,14,367,381
10421,10422,2012-03-15,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,21,602,623
10422,10423,2012-03-15,1,1,3,9,0,4,1,1,0.48,0.4697,0.77,0.0896,30,285,315
10423,10424,2012-03-15,1,1,3,10,0,4,1,1,0.52,0.5,0.68,0.1045,34,130,164
10424,10425,2012-03-15,1,1,3,11,0,4,1,1,0.56,0.5303,0.6,0.1343,60,151,211
10425,10426,2012-03-15,1,1,3,12,0,4,1,2,0.62,0.6212,0.5,0.1343,59,206,265
10426,10427,2012-03-15,1,1,3,13,0,4,1,2,0.66,0.6212,0.41,0.0896,62,211,273
10427,10428,2012-03-15,1,1,3,14,0,4,1,2,0.72,0.6515,0.3,0.1045,81,177,258
10428,10429,2012-03-15,1,1,3,15,0,4,1,1,0.72,0.6515,0.32,0.2239,100,187,287
10429,10430,2012-03-15,1,1,3,16,0,4,1,1,0.72,0.6515,0.37,0.3881,95,331,426
10430,10431,2012-03-15,1,1,3,17,0,4,1,1,0.7,0.6364,0.39,0.2537,79,634,713
10431,10432,2012-03-15,1,1,3,18,0,4,1,1,0.66,0.6212,0.44,0.2836,98,648,746
10432,10433,2012-03-15,1,1,3,19,0,4,1,2,0.64,0.6212,0.5,0.194,72,353,425
10433,10434,2012-03-15,1,1,3,20,0,4,1,2,0.58,0.5455,0.6,0.3582,60,270,330
10434,10435,2012-03-15,1,1,3,21,0,4,1,1,0.54,0.5152,0.68,0.2836,36,207,243
10435,10436,2012-03-15,1,1,3,22,0,4,1,1,0.52,0.5,0.68,0.1343,32,137,169
10436,10437,2012-03-15,1,1,3,23,0,4,1,1,0.48,0.4697,0.72,0.194,12,85,97
10437,10438,2012-03-16,1,1,3,0,0,5,1,1,0.44,0.4394,0.77,0.2537,8,49,57
10438,10439,2012-03-16,1,1,3,1,0,5,1,2,0.42,0.4242,0.82,0.3284,4,22,26
10439,10440,2012-03-16,1,1,3,2,0,5,1,2,0.42,0.4242,0.82,0.194,0,4,4
10440,10441,2012-03-16,1,1,3,3,0,5,1,2,0.4,0.4091,0.87,0.2836,0,3,3
10441,10442,2012-03-16,1,1,3,4,0,5,1,2,0.4,0.4091,0.87,0.2537,0,3,3
10442,10443,2012-03-16,1,1,3,5,0,5,1,2,0.4,0.4091,0.87,0.2239,2,30,32
10443,10444,2012-03-16,1,1,3,6,0,5,1,2,0.4,0.4091,0.87,0.1642,3,96,99
10444,10445,2012-03-16,1,1,3,7,0,5,1,2,0.4,0.4091,0.87,0.194,13,265,278
10445,10446,2012-03-16,1,1,3,8,0,5,1,2,0.4,0.4091,0.87,0.2239,28,534,562
10446,10447,2012-03-16,1,1,3,9,0,5,1,2,0.42,0.4242,0.82,0.0,35,277,312
10447,10448,2012-03-16,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,44,136,180
10448,10449,2012-03-16,1,1,3,11,0,5,1,2,0.44,0.4394,0.77,0.0,40,167,207
10449,10450,2012-03-16,1,1,3,12,0,5,1,2,0.44,0.4394,0.82,0.1343,72,222,294
10450,10451,2012-03-16,1,1,3,13,0,5,1,2,0.46,0.4545,0.77,0.0896,52,208,260
10451,10452,2012-03-16,1,1,3,14,0,5,1,2,0.48,0.4697,0.72,0.0,56,146,202
10452,10453,2012-03-16,1,1,3,15,0,5,1,3,0.46,0.4545,0.82,0.1045,19,88,107
10453,10454,2012-03-16,1,1,3,16,0,5,1,3,0.48,0.4697,0.77,0.0,18,111,129
10454,10455,2012-03-16,1,1,3,17,0,5,1,3,0.48,0.4697,0.82,0.0896,23,235,258
10455,10456,2012-03-16,1,1,3,18,0,5,1,3,0.48,0.4697,0.82,0.0896,31,377,408
10456,10457,2012-03-16,1,1,3,19,0,5,1,2,0.46,0.4545,0.88,0.0,23,273,296
10457,10458,2012-03-16,1,1,3,20,0,5,1,1,0.46,0.4545,0.88,0.0,31,204,235
10458,10459,2012-03-16,1,1,3,21,0,5,1,2,0.44,0.4394,0.94,0.0,8,144,152
10459,10460,2012-03-16,1,1,3,22,0,5,1,2,0.44,0.4394,0.94,0.0,16,132,148
10460,10461,2012-03-16,1,1,3,23,0,5,1,2,0.44,0.4394,0.94,0.0,22,104,126
10461,10462,2012-03-17,1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896,13,87,100
10462,10463,2012-03-17,1,1,3,1,0,6,0,2,0.44,0.4394,0.94,0.0,12,57,69
10463,10464,2012-03-17,1,1,3,2,0,6,0,2,0.44,0.4394,0.88,0.0,10,32,42
10464,10465,2012-03-17,1,1,3,3,0,6,0,2,0.44,0.4394,0.88,0.0,2,24,26
10465,10466,2012-03-17,1,1,3,4,0,6,0,2,0.42,0.4242,0.94,0.0,0,2,2
10466,10467,2012-03-17,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,5,3,8
10467,10468,2012-03-17,1,1,3,6,0,6,0,2,0.42,0.4242,0.94,0.194,1,29,30
10468,10469,2012-03-17,1,1,3,7,0,6,0,2,0.4,0.4091,1.0,0.1343,29,57,86
10469,10470,2012-03-17,1,1,3,8,0,6,0,2,0.42,0.4242,0.94,0.1045,63,155,218
10470,10471,2012-03-17,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,104,217,321
10471,10472,2012-03-17,1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896,140,303,443
10472,10473,2012-03-17,1,1,3,11,0,6,0,2,0.52,0.5,0.77,0.1343,226,359,585
10473,10474,2012-03-17,1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642,286,365,651
10474,10475,2012-03-17,1,1,3,13,0,6,0,1,0.6,0.6061,0.6,0.1045,286,400,686
10475,10476,2012-03-17,1,1,3,14,0,6,0,1,0.62,0.6212,0.53,0.0896,352,338,690
10476,10477,2012-03-17,1,1,3,15,0,6,0,1,0.64,0.6212,0.53,0.1343,357,322,679
10477,10478,2012-03-17,1,1,3,16,0,6,0,1,0.64,0.6212,0.5,0.0,367,318,685
10478,10479,2012-03-17,1,1,3,17,0,6,0,1,0.64,0.6212,0.5,0.1343,291,357,648
10479,10480,2012-03-17,1,1,3,18,0,6,0,1,0.62,0.6212,0.57,0.2985,221,339,560
10480,10481,2012-03-17,1,1,3,19,0,6,0,1,0.58,0.5455,0.64,0.2836,155,262,417
10481,10482,2012-03-17,1,1,3,20,0,6,0,1,0.56,0.5303,0.64,0.194,89,182,271
10482,10483,2012-03-17,1,1,3,21,0,6,0,1,0.54,0.5152,0.68,0.1642,54,169,223
10483,10484,2012-03-17,1,1,3,22,0,6,0,1,0.54,0.5152,0.68,0.0,58,153,211
10484,10485,2012-03-17,1,1,3,23,0,6,0,1,0.5,0.4848,0.77,0.1642,34,151,185
10485,10486,2012-03-18,1,1,3,0,0,0,0,1,0.46,0.4545,0.88,0.194,27,80,107
10486,10487,2012-03-18,1,1,3,1,0,0,0,1,0.46,0.4545,0.82,0.1343,25,88,113
10487,10488,2012-03-18,1,1,3,2,0,0,0,2,0.46,0.4545,0.82,0.1045,15,41,56
10488,10489,2012-03-18,1,1,3,3,0,0,0,2,0.44,0.4394,0.88,0.1343,3,15,18
10489,10490,2012-03-18,1,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.1642,6,8,14
10490,10491,2012-03-18,1,1,3,5,0,0,0,2,0.4,0.4091,0.94,0.1045,0,6,6
10491,10492,2012-03-18,1,1,3,6,0,0,0,2,0.4,0.4091,0.94,0.1045,2,9,11
10492,10493,2012-03-18,1,1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642,17,25,42
10493,10494,2012-03-18,1,1,3,8,0,0,0,2,0.42,0.4242,0.88,0.1045,25,71,96
10494,10495,2012-03-18,1,1,3,9,0,0,0,2,0.42,0.4242,0.88,0.0896,65,113,178
10495,10496,2012-03-18,1,1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045,139,212,351
10496,10497,2012-03-18,1,1,3,11,0,0,0,2,0.44,0.4394,0.82,0.1642,129,239,368
10497,10498,2012-03-18,1,1,3,12,0,0,0,2,0.44,0.4394,0.88,0.1343,222,281,503
10498,10499,2012-03-18,1,1,3,13,0,0,0,2,0.46,0.4545,0.82,0.1642,198,346,544
10499,10500,2012-03-18,1,1,3,14,0,0,0,2,0.5,0.4848,0.77,0.0896,218,303,521
10500,10501,2012-03-18,1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896,240,314,554
10501,10502,2012-03-18,1,1,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896,229,312,541
10502,10503,2012-03-18,1,1,3,17,0,0,0,1,0.56,0.5303,0.64,0.0896,233,308,541
10503,10504,2012-03-18,1,1,3,18,0,0,0,1,0.56,0.5303,0.64,0.1642,165,294,459
10504,10505,2012-03-18,1,1,3,19,0,0,0,1,0.56,0.5303,0.64,0.1642,118,234,352
10505,10506,2012-03-18,1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343,59,139,198
10506,10507,2012-03-18,1,1,3,21,0,0,0,1,0.52,0.5,0.72,0.0896,44,129,173
10507,10508,2012-03-18,1,1,3,22,0,0,0,1,0.5,0.4848,0.77,0.1045,21,79,100
10508,10509,2012-03-18,1,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1642,7,39,46
10509,10510,2012-03-19,1,1,3,0,0,1,1,1,0.48,0.4697,0.82,0.1045,4,19,23
10510,10511,2012-03-19,1,1,3,1,0,1,1,1,0.46,0.4545,0.88,0.1045,0,15,15
10511,10512,2012-03-19,1,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.1642,1,7,8
10512,10513,2012-03-19,1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,0,2,2
10513,10514,2012-03-19,1,1,3,4,0,1,1,1,0.44,0.4394,0.94,0.0,0,3,3
10514,10515,2012-03-19,1,1,3,5,0,1,1,1,0.44,0.4394,0.94,0.0,0,31,31
10515,10516,2012-03-19,1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,2,118,120
10516,10517,2012-03-19,1,1,3,7,0,1,1,1,0.46,0.4545,0.88,0.194,25,329,354
10517,10518,2012-03-19,1,1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,16,563,579
10518,10519,2012-03-19,1,1,3,9,0,1,1,1,0.5,0.4848,0.72,0.1642,55,276,331
10519,10520,2012-03-19,1,1,3,10,0,1,1,1,0.52,0.5,0.72,0.1343,56,128,184
10520,10521,2012-03-19,1,1,3,11,0,1,1,1,0.56,0.5303,0.68,0.1642,56,145,201
10521,10522,2012-03-19,1,1,3,12,0,1,1,1,0.6,0.6061,0.64,0.2537,71,211,282
10522,10523,2012-03-19,1,1,3,13,0,1,1,1,0.62,0.6061,0.61,0.2537,69,194,263
